CC,DT,FF,ET,TEMP,VP,WDF,LUMPY
79.7,3.5,18.98,1.2,1.4,4,13.05,0
81.1,3.8,16.33,1.2,2.5,4.8,14.27,0
80.9,4,15.52,1.2,2.9,4.9,14.3,0
82.5,3.9,18.98,1.4,1.6,3.6,14,0
80.8,3.6,17.92,1.4,1.8,3.5,13.19,0
80.7,4.1,12.6,1.4,4,4.8,11.52,0
82.4,4.2,11.55,1.3,4.5,5.1,10.49,0
80.6,4.9,11.29,1.4,4.9,5.2,9.15,0
78.9,5.7,12.33,1.4,4.9,5.3,8.93,0
78.6,6,13.92,1.4,4.5,4.8,8.76,0
76.4,7.3,13.12,1.4,5.4,5.4,8.25,0
74.9,6.9,11.81,1.5,5.7,5.4,8.1,0
75.8,6.5,11.29,1.5,5.7,5.5,8.53,0
76.2,6,10.53,1.6,5.8,5.6,8.52,0
76.1,5.4,8.31,1.5,6.4,6.3,7.62,0
24,11.8,1.54,1.9,13.3,11.6,13.95,0
22.7,12.1,14.45,1.8,7.3,6.9,19.8,0
23.2,12.4,21.27,1.8,4.9,4.9,18.58,0
27.8,12.3,20.77,1.8,5.1,4.8,11.81,0
28.2,12.1,22.49,1.8,4.3,4.2,6.57,0
29.5,11.2,11.55,2,8,5.6,7.27,0
31.3,12.3,10.53,2.1,8.9,6,7.79,0
32.2,13,16.59,2,7,5.2,8.93,0
37.2,13.4,9.28,2.2,10,6.6,9.75,0
38,13,21.52,2,5.1,4.3,9.22,0
41.2,12.8,21.52,2,5,4.3,11.81,0
49.1,11.8,21.02,1.9,4.7,4,13.17,0
56.5,10,16.86,1.9,5.4,4.4,11.94,0
61,8.4,20.01,1.7,3.4,3.9,12.66,0
68.9,6.5,18.19,1.4,3.2,4.7,13.35,0
75.8,4.5,10.27,1.3,5.1,6.1,13.3,0
76.4,4,10.53,1.3,4.8,6,12.05,0
79.8,3.9,9.03,1.3,5.3,6.1,14.26,0
87.2,3.9,12.07,1.3,4.1,5.3,12.72,0
87.1,3.5,10.02,1.2,4.7,5.8,12.88,0
89.2,3.2,13.65,1.2,3.2,5.1,12.75,0
88.6,3.8,14.19,1.2,3.3,4.9,12.08,0
90.9,4,15.26,1.1,3,4.9,12.15,0
89.3,4.1,15.79,1.2,2.8,4.7,12.36,0
88,3.9,17.39,1.2,2.1,4.4,12.82,0
87.4,3.9,17.66,1.2,2,4.4,14.5,0
85.1,3.6,16.86,1.1,2.2,4.5,14.13,0
82.5,3.4,16.06,1.2,2.4,4.5,12.6,0
80.4,2.8,14.19,1.2,2.8,4.8,12.21,0
